Date,NVDA.O,AAPL.O,GOOG.O,GOOGL.O,AVGO.O,TSLA.O,MU.O,AMD.O,AMAT.O,LRCX.O,INTC.O,KLAC.O,TXN.O,ADI.O,QCOM.O,RTX.N,BA.N,LMT.N,NOC.N,GD.N,CAT.N,GE.N,ETN.N,PH.N,HWM.N,FCX.N,WDC.O,STX.O,VRT.N,HON.O,SPY.N,.MVREMXTR
2018-10-09,6.6385,56.7175,56.941,57.2585,24.47,17.519982,42.27,27.24,35.72,14.447,46.55,99.15,102.87,86.76,70.13,80.144008,385.44,347.31,314.2,204.16,149.46,64.848141,84.93,178.36,17.506883,13.18,41.121058,44.0,9.72,146.811804,287.42,372.89
2018-10-10,6.14225,54.09,54.061,54.608,23.183,17.125316,41.61,25.0,34.43,13.978,44.8,93.85,99.24,83.9,66.73,77.336491,367.47,336.75,309.05,197.82,143.72,63.555964,81.75,172.13,16.671397,12.77,40.91704,43.66,9.74,142.871038,278.19,367.61
2018-10-11,5.87825,53.6125,53.966,54.537,22.89,16.815317,41.97,25.3,32.79,13.762,44.23,91.77,99.53,83.67,64.29,76.304315,358.11,326.26,297.62,192.94,140.97,60.875893,79.53,165.6,16.226826,13.23,40.901927,43.34,9.74,140.134394,272.26,351.72
2018-10-12,6.1635,55.5275,55.504,56.027,23.295,17.251983,42.47,26.34,33.69,14.361,44.88,93.19,101.09,84.17,64.29,76.457667,360.11,327.62,302.37,191.85,142.07,58.961557,79.77,167.3,16.564087,12.74,41.113502,42.99,9.75,142.487908,276.02,356.59
2018-10-15,5.8845,54.34,54.6125,55.122,23.247,17.305983,42.34,26.26,33.43,14.251,44.53,91.09,99.43,83.9,64.17,76.870537,358.88,331.24,305.6,192.63,141.8,58.147964,79.16,163.53,16.464441,12.83,41.181508,42.76,9.73,142.49703,274.46,352.72
2018-10-16,6.14575,55.5375,56.064,56.654,23.832,18.439315,43.21,28.18,34.76,14.527,45.94,92.96,102.15,85.76,66.12,78.156333,368.25,337.13,312.09,194.71,143.71,57.908672,80.26,165.1,17.008657,12.68,42.360281,44.11,9.74,145.552948,280.29,353.14
2018-10-17,6.0765,55.2975,55.7845,56.3795,23.717,18.118649,42.35,27.3,34.96,14.718,45.89,93.82,101.54,85.25,66.1,76.717186,365.5,333.4,309.5,193.84,141.34,58.339397,79.81,162.54,17.261603,12.4,42.133594,44.12,9.75,144.175504,280.4,350.31
2018-10-18,5.98825,54.005,54.3985,54.8955,22.802,17.593982,41.3,26.62,33.92,14.509,44.97,91.34,99.54,83.17,65.15,76.050695,359.35,328.0,308.2,191.22,135.8,59.248707,78.38,159.33,16.886017,12.14,42.186488,43.76,9.76,141.566571,276.47,340.84
2018-10-19,5.72925,54.8275,54.823,55.259,22.828,17.333316,40.45,23.66,34.29,14.52,44.0,90.81,98.26,82.335,65.36,75.897343,356.26,328.14,307.67,190.26,131.32,60.110159,77.29,157.87,16.771042,12.02,42.722981,43.81,9.82,139.997562,276.19,341.55
2018-10-22,5.7805,55.1625,55.058,55.5685,22.862,17.396649,39.76,25.03,33.53,14.427,45.01,90.28,99.72,82.55,66.12,74.552566,355.98,326.78,306.75,190.14,128.71,59.248707,76.56,157.45,16.441446,12.0,41.831345,43.6,9.75,139.213057,275.06,347.97
2018-10-23,5.5265,55.6825,55.1845,55.7455,22.905,19.609314,38.68,25.09,33.52,14.639,44.5,90.49,100.25,82.65,66.38,76.687695,350.05,321.35,304.12,187.75,118.98,60.732318,73.51,152.03,15.828246,11.61,42.058032,43.47,9.76,137.379506,273.52,338.1
2018-10-24,4.98525,53.7725,52.5355,52.856,21.871,19.233314,35.43,22.79,31.81,13.931,42.42,86.0,92.01,77.82,62.62,71.998669,354.65,311.13,285.86,173.24,112.34,58.243681,70.39,146.5,15.230375,10.7,39.54936,41.68,9.7,132.581258,265.22,336.14
2018-10-25,5.196,54.95,54.7785,55.1795,22.224,20.990646,36.78,19.27,32.64,14.256,44.31,89.03,91.77,79.08,63.2,73.372937,363.77,306.41,269.98,170.6,115.63,56.47292,72.2,146.7,15.291695,11.25,40.811252,42.61,,134.533397,270.14,331.58
2018-10-26,4.95725,54.075,53.5735,54.1875,21.315,22.059978,35.4,17.63,32.36,13.91,45.69,87.21,90.56,79.03,62.48,72.682854,359.27,305.05,269.84,169.86,115.05,54.079999,72.01,145.46,15.20738,11.5,33.391025,38.8,9.7,133.219808,265.27,332.67
2018-10-29,4.6405,53.06,51.004,51.7365,21.15,22.323311,34.66,16.85,31.12,13.578,45.4,85.13,90.18,80.41,62.17,71.42065,335.59,286.67,256.3,167.04,113.98,53.409982,71.03,145.22,14.732149,11.09,31.396177,37.83,9.75,132.901795,263.79,326.95
2018-10-30,5.075,53.325,51.8105,52.4755,22.101,21.993311,36.01,17.2,32.42,13.927,47.76,91.6,92.99,82.8,63.18,72.323067,349.91,291.07,261.1,171.89,117.46,48.719858,70.35,148.31,15.10007,11.41,31.260165,38.85,9.74,134.691908,267.82,332.07
2018-10-31,5.27075,54.715,53.8385,54.529,22.349,22.487978,37.72,18.21,32.88,14.173,46.88,91.54,92.83,83.71,62.89,73.260872,354.86,293.85,261.95,172.58,121.32,48.336991,71.67,151.63,15.582965,11.65,32.544726,40.23,9.71,136.444335,270.7,343.21
2018-11-01,5.45275,55.555,53.5,54.299,22.988,22.951977,40.12,20.22,35.35,15.186,48.22,94.92,97.6,88.0,63.71,75.248547,363.07,299.42,273.15,178.4,124.7,45.848353,73.75,159.35,16.303476,12.28,35.574778,42.98,,136.095734,273.52,355.17
2018-11-02,5.373,51.87,52.8895,53.5745,22.077,23.093977,40.32,20.23,35.27,15.151,47.11,93.29,95.06,87.18,63.33,75.160075,357.75,299.28,273.8,176.98,125.79,44.46046,73.24,161.65,16.219161,12.24,36.07349,44.27,9.75,137.066164,271.8,369.9
2018-11-05,5.29425,50.3975,52.0045,52.7865,22.009,22.759977,39.92,19.9,34.32,14.761,47.97,92.51,95.66,86.38,63.47,75.053908,361.98,303.21,279.44,177.97,126.41,44.412601,73.75,164.1,15.912561,12.22,36.541977,44.95,9.72,138.667845,273.43,370.22
2018-11-06,5.2765,50.9425,52.7905,53.4785,22.825,22.737311,39.8,20.68,34.87,15.207,47.25,95.05,97.14,87.96,63.63,75.46088,366.47,306.56,282.74,182.2,129.33,45.082619,75.28,167.17,16.035201,12.2,36.950014,45.42,9.77,139.864394,275.1,378.17
2018-11-07,5.34475,52.4875,54.6695,55.412,23.44,23.210643,40.93,21.84,35.25,15.169,48.72,96.51,97.2,88.31,63.21,77.000297,372.02,309.82,285.91,185.03,135.1,44.029734,75.42,171.03,16.203831,12.33,36.670433,45.8,9.7,141.513183,280.91,385.18
2018-11-08,5.14975,52.1225,54.12,54.7315,24.025,23.426643,40.44,21.2,34.94,15.168,48.99,97.05,98.48,89.93,58.05,77.46625,370.77,308.56,284.03,184.56,131.39,43.55115,74.24,171.0,16.134846,11.93,35.937477,45.33,9.7,141.842941,280.43,382.17
2018-11-09,5.14175,51.1175,53.3075,53.851,23.899,23.36731,39.11,21.03,34.28,14.785,48.11,95.28,96.1,87.59,56.72,77.094667,369.34,313.12,285.73,184.5,126.91,41.062513,73.43,167.33,15.920226,11.35,34.554686,43.03,9.84,141.626243,277.83,373.64
2018-11-12,4.7385,48.5425,51.9315,52.468,22.363,22.085311,37.44,19.03,32.62,14.291,46.65,92.29,93.47,84.2,54.49,75.673214,357.03,305.12,277.55,181.01,125.0,38.238867,72.51,165.05,15.39134,11.16,32.839419,41.89,9.83,139.562901,272.5,370.14
2018-11-13,4.98275,48.0575,51.8025,52.3985,22.483,22.581977,37.85,19.61,33.49,14.395,47.39,93.42,94.48,85.3,54.16,76.156862,349.51,305.74,273.64,180.08,125.96,41.206088,72.31,164.44,15.414335,11.25,33.768837,42.55,9.75,139.138927,272.06,365.38
2018-11-14,4.92975,46.7,52.183,52.729,22.62,22.93331,38.03,20.81,33.58,14.274,47.09,92.32,94.7,86.13,53.94,76.021204,344.72,303.39,270.72,179.84,125.1,39.818194,72.36,166.72,15.59063,11.54,34.040861,42.72,9.8,138.997602,270.15,362.16
2018-11-15,5.05975,47.8525,53.2355,53.5525,23.634,23.22931,39.91,21.49,35.02,14.64,48.11,94.44,97.96,89.82,55.39,76.516649,341.57,305.48,272.35,182.34,129.42,39.100318,73.98,169.94,15.835911,11.96,35.31031,43.86,9.8,139.223722,273.04,366.2
2018-11-16,4.11075,48.3825,53.0745,53.4135,23.761,23.620643,39.44,20.66,35.4,14.8,48.83,96.9,97.85,89.48,55.88,76.752574,335.95,301.24,272.64,183.06,129.96,38.382442,74.24,171.31,15.444995,11.96,35.212078,43.3,,139.958611,273.71,367.33
2018-11-19,3.6175,46.465,51.0,51.371,22.913,23.564643,36.83,19.11,34.42,14.374,48.0,92.33,94.62,85.52,54.9,75.407797,320.94,294.59,269.26,179.38,125.98,37.520991,73.48,167.57,15.59063,11.51,34.086199,42.06,9.75,138.941073,269.11,369.6
2018-11-20,3.727,44.245,51.288,51.5225,22.771,23.165977,36.12,19.21,35.77,14.345,47.39,94.48,96.84,89.02,54.92,74.31664,317.7,293.86,266.81,175.92,122.27,36.611681,72.95,163.71,15.20738,10.88,34.516904,42.13,9.84,135.718868,264.18,359.24
2018-11-21,3.61775,44.195,51.8805,52.1715,23.0,22.545977,36.38,18.73,35.19,14.452,47.03,94.74,96.13,89.68,55.27,74.145594,317.32,294.29,267.71,176.75,123.87,37.377415,74.08,164.47,15.705605,11.41,35.438766,42.54,9.75,135.765977,265.05,356.12
2018-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.6
2018-11-23,3.625,43.0725,51.194,51.505,22.99,21.721978,36.4,19.38,35.05,14.394,46.54,94.31,95.1,88.64,55.25,76.109677,312.32,295.38,266.59,178.26,122.32,36.228814,74.09,163.54,15.713271,10.77,35.77124,42.95,,134.974558,263.34,351.12
2018-11-26,3.82625,43.655,52.431,52.797,23.531,23.066644,36.57,20.08,36.01,14.68,47.45,95.83,96.38,90.07,55.73,75.484473,316.36,295.28,265.9,179.69,124.8,36.276672,75.09,166.29,15.68261,11.09,36.209502,43.92,9.75,134.936871,267.47,344.13
2018-11-27,3.84325,43.56,52.2205,52.614,23.583,22.927977,37.0,21.05,36.0,14.683,48.07,96.33,96.28,89.58,55.57,72.358456,318.03,295.29,260.34,178.64,124.6,35.606654,75.35,164.32,15.62129,11.24,36.783776,44.09,10.06,134.625957,268.37,344.92
2018-11-28,4.00175,45.235,54.3115,54.5895,23.522,23.19131,38.71,21.34,37.11,15.384,48.86,98.73,98.26,90.72,56.65,72.387946,333.5,299.94,263.14,182.03,130.77,37.042407,76.57,168.92,15.958551,11.97,36.383296,44.1,9.81,135.95441,274.53,352.11
2018-11-29,3.934,44.8875,54.415,54.729,23.578,22.744644,37.91,21.43,36.54,15.275,47.7,96.69,97.43,89.52,58.11,71.48553,342.56,302.42,260.67,182.17,130.23,37.999575,76.01,168.9,16.357131,11.82,34.396004,42.65,9.87,137.311127,273.96,354.05
2018-11-30,4.08575,44.645,54.7215,55.4825,23.741,23.36531,38.56,21.3,37.28,15.696,49.31,98.56,99.85,91.92,58.26,71.863011,346.76,300.43,259.88,184.89,135.67,35.893805,76.94,172.04,16.464441,11.94,34.297773,43.09,9.85,138.262714,275.75,355.11
2018-12-03,4.251,46.205,55.3215,55.818,24.207,23.899309,40.03,23.71,38.34,16.102,50.13,101.15,101.17,93.51,59.14,72.901085,359.96,296.79,261.47,181.57,138.95,37.377415,78.01,175.18,16.495102,12.09,35.038285,44.76,9.82,140.363742,279.24,366.15
2018-12-04,3.92775,44.1725,52.541,53.1235,23.204,23.979976,36.88,21.12,35.43,14.969,47.75,95.92,96.11,90.44,57.73,71.290891,342.5,286.73,249.84,173.18,129.32,34.84092,74.99,166.47,15.981546,11.5,32.522057,41.57,9.82,134.428102,270.52,359.56
2018-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.34
2018-12-06,3.95725,43.68,53.4365,53.904,22.724,24.203976,37.67,21.3,34.69,14.573,48.37,95.56,97.32,89.53,57.11,71.632984,331.9,286.35,257.01,171.02,128.37,35.175929,73.29,163.32,15.736266,11.15,32.945206,41.65,9.84,133.372877,269.94,340.13
2018-12-07,3.69025,42.1225,51.829,52.329,22.856,23.864309,35.31,19.46,33.64,13.803,46.24,92.19,92.38,86.42,55.99,70.453354,323.22,285.4,257.54,167.38,123.55,33.548743,71.25,157.04,15.552305,10.92,31.758877,39.9,9.78,130.687707,263.63,339.09
2018-12-10,3.7965,42.4,51.9775,52.659,23.925,24.343309,34.8,19.99,34.17,13.782,47.21,92.28,93.8,88.48,57.24,70.429762,326.35,298.4,270.23,172.2,123.39,33.165876,71.33,156.3,15.245705,10.69,31.479296,39.81,9.88,129.971662,264.07,322.92
2018-12-11,3.70475,42.1575,52.5875,53.0825,24.684,24.450642,35.21,19.98,34.02,13.829,47.38,92.73,94.54,88.64,57.35,70.146651,322.03,292.15,268.0,172.27,123.24,32.352283,70.92,153.83,15.43733,10.76,31.433958,39.5,9.85,128.897594,264.09,321.84
2018-12-12,3.7225,42.275,53.184,53.6865,25.498,24.439976,36.03,20.48,34.2,13.845,47.83,93.54,95.81,89.08,57.72,70.577216,326.69,292.5,270.11,171.22,125.37,32.112991,71.11,155.93,15.52931,11.07,30.957915,40.0,9.87,130.291998,265.52,327.17
2018-12-13,3.72225,42.7375,53.095,53.677,25.83,25.119308,35.02,19.86,33.71,13.876,48.29,92.68,95.84,88.46,58.09,70.335392,325.47,292.23,267.85,171.01,125.9,34.458053,70.8,154.37,15.28403,10.92,30.194735,39.4,9.8,130.791345,265.41,327.62
2018-12-14,3.66125,41.37,52.105,52.5855,25.483,24.380642,34.2,19.9,32.65,13.537,47.86,89.51,94.26,87.27,57.62,70.069975,318.75,287.7,262.71,168.97,126.77,33.979469,70.58,151.02,15.13073,10.57,29.303099,38.55,9.72,128.548993,260.49,320.47
2018-12-17,3.5895,40.985,50.8265,51.2825,25.413,23.227977,33.88,18.83,32.67,13.568,47.08,88.94,91.92,87.31,57.0,68.011522,316.13,279.23,257.24,163.45,124.47,34.218761,69.18,149.85,14.678494,10.59,28.902618,37.43,9.75,126.608133,255.19,319.97
2018-12-18,3.6735,41.5175,51.4355,52.1705,24.967,22.468644,34.11,19.5,33.28,13.793,47.74,90.02,94.54,88.05,57.78,68.288735,328.06,279.47,256.94,162.81,124.27,34.84092,68.88,148.7,14.333569,10.6,29.257761,37.33,9.75,127.361865,255.14,315.87
2018-12-19,3.46275,40.2225,51.1505,51.773,24.389,22.197978,31.41,18.16,31.53,13.112,45.57,86.94,90.53,83.69,56.69,67.120902,319.55,273.96,253.35,158.99,122.33,36.659539,68.01,147.64,13.735698,10.18,27.640726,36.18,9.82,125.552908,251.19,311.58
2018-12-20,3.3775,39.2075,50.4705,51.179,24.189,21.025312,31.28,17.94,30.9,12.831,45.54,85.9,90.09,82.74,56.37,64.655477,313.05,265.29,243.62,154.61,121.55,35.606654,67.11,145.87,13.459758,10.24,27.723845,36.58,,123.112701,247.24,300.94
2018-12-21,3.23925,37.6825,48.977,49.5625,24.491,21.317979,30.32,16.93,30.31,12.716,44.84,85.67,90.41,82.32,54.85,62.626515,304.55,256.55,235.24,150.49,120.07,34.218761,66.37,145.58,13.015187,10.05,27.126902,36.36,9.8,121.953838,240.7,290.38
2018-12-24,3.177,36.7075,48.811,49.2335,23.38,19.692647,29.02,16.65,28.99,12.328,43.59,81.23,87.8,80.42,53.65,60.196478,294.16,245.22,226.23,148.21,116.95,33.118017,64.86,141.11,12.371326,9.78,26.492177,36.13,9.8,117.610457,234.49,288.35
2018-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.82
2018-12-26,3.3275,39.2925,51.973,52.3925,24.814,21.739312,30.89,17.9,30.64,13.084,46.19,86.05,92.98,84.34,55.96,62.526246,313.93,251.62,232.64,152.17,124.76,35.367362,67.79,148.17,12.907877,10.4,27.905194,37.91,9.8,122.076319,245.93,285.46
2018-12-27,3.27925,39.0375,52.194,52.645,25.085,21.075312,31.93,17.49,31.55,13.328,46.36,88.3,93.81,85.36,56.09,62.378793,317.14,259.79,239.57,155.12,126.67,34.793062,68.73,149.96,13.053512,10.67,27.874969,38.44,9.73,123.960649,248.1,285.68
2018-12-28,3.34125,39.0575,51.854,52.334,25.359,22.257978,31.57,17.82,32.38,13.542,46.75,88.63,93.81,85.46,56.81,62.13107,316.38,261.26,242.25,155.32,125.61,35.941663,68.24,148.25,12.846557,10.47,27.761626,38.35,9.73,123.197495,247.8,289.65
2018-12-31,3.3375,39.435,51.7805,52.248,25.428,22.186644,31.73,18.46,32.74,13.617,46.93,89.49,94.5,85.83,56.91,62.803459,322.5,261.84,244.9,157.21,127.07,36.228814,68.66,149.14,12.923207,10.31,27.935419,38.59,9.8,124.47884,250.12,293.17
2019-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.17
2019-01-02,3.4055,39.48,52.2925,52.734,25.351,20.674646,32.75,18.83,33.48,13.83,47.08,90.91,94.45,85.92,57.4,63.876922,323.81,264.73,246.37,157.26,126.38,38.526017,68.61,150.39,14.226259,10.36,28.910174,39.08,9.75,124.205612,250.26,292.88
2019-01-03,3.19975,35.5475,50.803,51.2735,23.096,20.02398,31.0,17.05,31.54,13.163,44.49,85.81,88.88,80.73,55.7,61.034015,310.9,258.08,239.92,153.37,121.51,38.573876,66.63,144.84,14.126613,10.07,26.937996,36.52,9.75,122.547402,244.13,294.84
2019-01-04,3.40475,37.065,53.5355,53.9035,23.323,21.179312,32.7,19.0,33.7,13.806,47.22,91.3,92.9,82.69,56.6,63.121959,327.08,265.04,247.9,157.77,128.15,39.387469,68.53,151.33,14.532859,10.82,28.078988,38.14,9.78,126.834252,252.44,301.33
2019-01-07,3.585,36.9825,53.4195,53.796,23.798,22.330644,34.0,20.57,34.3,13.929,47.44,92.6,94.5,83.21,56.44,63.092468,328.11,268.08,249.83,158.65,128.23,41.828247,68.73,151.88,14.877784,11.0,29.076412,39.16,9.84,127.540876,254.28,310.03
2019-01-08,3.49575,37.6875,53.814,54.2685,23.607,22.356644,33.74,20.75,32.91,13.693,47.74,91.13,94.38,85.24,55.95,64.23081,340.53,269.87,250.96,158.66,129.77,40.966796,68.18,155.05,14.923774,11.2,28.796831,39.14,9.8,127.27707,256.72,311.56
2019-01-09,3.5645,38.3275,53.733,54.0825,24.628,22.568644,35.44,20.19,34.3,14.4,48.01,93.48,96.24,87.4,56.61,64.478533,343.83,270.54,252.15,160.9,130.27,40.679646,69.06,156.25,14.9621,11.51,30.066279,40.14,9.8,127.870634,257.87,315.26
2019-01-10,3.63075,38.45,53.5165,53.9415,24.952,22.997977,35.91,19.74,34.76,14.457,48.56,93.71,97.72,88.61,56.8,65.12143,352.61,277.5,257.66,162.43,132.96,42.785415,70.19,157.96,15.031085,11.51,30.081391,40.6,9.77,129.783229,258.94,313.13
2019-01-11,3.72075,38.0725,52.8595,53.2235,25.057,23.150644,36.01,20.27,34.78,14.411,48.93,94.03,98.59,90.06,57.5,64.850116,352.9,277.73,256.05,163.81,132.1,42.785415,70.22,157.98,15.08474,11.6,30.247629,40.67,9.84,129.415784,258.91,313.29
2019-01-14,3.761,37.5,52.2345,52.5755,25.087,22.293311,34.67,20.23,33.86,14.043,48.35,92.43,96.33,87.5,57.3,65.380949,350.36,277.51,259.96,164.53,131.8,42.593982,70.38,156.17,14.847124,11.55,28.759049,40.12,,129.651326,257.45,311.59
2019-01-15,3.74675,38.2675,53.8575,54.3255,25.649,22.961977,33.99,20.38,33.75,14.0,48.6,92.52,97.63,87.61,55.73,65.50481,352.24,276.0,258.94,163.14,130.69,41.780389,69.88,154.4,15.383675,11.57,28.471912,39.65,,129.802072,260.36,313.55
2019-01-16,3.721,38.735,54.0485,54.4755,25.17,23.069977,33.58,19.73,33.64,13.875,48.13,90.96,97.17,87.0,55.27,65.392745,352.06,272.39,255.74,163.6,131.66,42.976849,70.1,155.82,15.40667,11.89,28.585256,39.72,9.81,130.037613,260.95,307.88
2019-01-17,3.793,38.965,54.495,54.956,25.533,23.153977,33.88,20.25,34.54,14.176,48.47,92.92,97.54,88.81,54.77,66.513393,359.09,278.8,264.08,165.72,134.54,43.742584,70.97,159.52,15.46799,12.13,27.557607,38.73,9.81,131.79004,262.98,309.81
2019-01-18,3.92325,39.205,54.913,55.365,26.082,20.150647,35.76,20.77,35.71,14.755,49.19,95.73,99.42,91.36,55.27,67.179883,364.73,282.87,267.75,168.58,136.6,43.359716,71.87,162.49,15.59063,12.56,29.620461,40.23,9.85,133.646105,266.42,313.3
2019-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.08
2019-01-22,3.71925,38.325,53.526,53.9315,25.829,19.92798,33.87,19.76,34.44,13.989,48.27,93.21,96.62,89.13,54.29,65.50481,357.9,279.59,264.73,167.22,132.24,41.44538,70.44,158.35,13.099502,12.38,28.381237,38.48,9.82,131.73351,262.93,306.1
2019-01-23,3.73225,38.48,53.7785,54.2205,25.752,19.172647,34.24,19.8,34.31,13.933,47.94,91.85,95.49,88.86,51.77,69.031901,358.61,283.51,270.23,168.81,131.82,41.780389,70.15,156.81,13.835343,12.31,28.426575,38.76,,132.600302,263.31,302.93
2019-01-24,3.946,38.175,53.695,54.2,26.355,19.433981,36.59,20.85,37.82,16.12,49.76,98.29,102.09,94.75,50.81,68.158976,358.27,285.25,269.82,170.82,132.73,42.019681,70.16,158.07,14.103618,10.7,30.330747,40.97,9.87,133.014855,263.62,301.31
2019-01-25,4.00375,39.44,54.5495,55.0755,26.794,19.802647,38.96,21.93,39.19,16.549,47.04,101.39,104.41,97.67,51.3,68.306429,364.2,287.04,272.84,171.22,136.86,43.8383,71.07,160.99,14.210929,11.24,32.612732,43.66,9.86,133.514202,265.82,307.63
2019-01-28,3.45025,39.075,53.504,53.993,26.762,19.758647,38.08,20.18,38.7,16.606,46.71,101.68,102.68,97.34,50.64,67.875865,362.97,287.87,274.3,172.19,124.37,42.737557,69.11,157.66,13.996308,10.28,33.247456,43.26,9.87,132.355339,263.79,306.86
2019-01-29,3.29,38.67,53.031,53.503,26.632,19.830647,37.39,19.25,38.2,16.499,46.54,100.99,101.35,97.01,49.4,69.503753,364.91,292.05,280.13,176.0,126.53,42.593982,71.11,162.12,14.095953,10.45,32.151801,42.77,,133.542467,263.43,302.68
2019-01-30,3.43475,41.3125,54.453,54.8995,27.082,20.584646,38.24,23.09,39.6,17.093,47.54,105.98,102.14,99.01,50.17,70.258716,387.72,291.67,280.82,170.91,130.11,43.55115,72.88,165.0,14.341234,11.27,33.119,43.74,9.89,134.993401,267.59,306.04
2019-01-31,3.59375,41.61,55.8185,56.2945,26.825,20.46798,38.22,24.41,39.08,16.958,47.12,106.57,100.68,98.86,49.52,69.63941,385.62,289.69,275.55,171.17,133.16,48.624141,76.25,164.81,14.425549,11.64,33.995524,44.28,9.87,135.323159,269.89,310.8
2019-02-01,3.61825,41.63,55.5375,55.931,26.681,20.813979,39.6,24.51,39.31,17.277,48.73,106.96,101.99,100.54,49.61,70.176142,387.43,290.58,272.96,169.03,130.91,48.767716,76.48,164.39,14.180269,11.51,35.514328,45.26,9.95,136.340697,270.09,311.12
2019-02-04,3.7295,42.8125,56.64,57.071,27.212,20.859312,39.47,24.13,38.9,17.316,49.22,107.03,101.8,99.7,49.69,70.270512,397.0,298.77,278.73,174.61,130.88,48.863433,77.1,165.49,14.356564,11.86,36.156608,45.56,9.83,139.374468,271.99,310.63
2019-02-05,3.74875,43.545,57.2995,57.5935,27.0,21.423312,39.37,23.31,39.12,17.369,50.01,106.78,102.32,100.4,50.73,71.23191,410.18,299.46,278.46,172.22,132.0,50.873486,77.15,166.21,14.417884,11.87,35.824134,45.14,,140.090514,273.19,311.99
2019-02-06,3.825,43.56,55.7615,56.1445,27.621,21.147979,41.52,23.26,40.28,17.71,49.9,107.82,106.48,102.41,51.1,71.5799,411.11,299.83,280.41,172.76,130.54,50.107752,76.94,166.0,14.042298,11.91,36.269952,45.23,9.95,140.288369,272.75,311.84
2019-02-07,3.6855,42.735,54.9355,55.2955,26.909,20.500646,39.38,22.67,39.92,17.572,49.23,105.48,103.86,100.63,50.55,71.202419,405.17,300.13,278.53,173.59,128.78,48.145557,76.36,162.31,13.551738,11.86,34.652917,44.46,9.95,139.581745,270.2,308.58
2019-02-08,3.70425,42.6025,54.753,55.119,27.406,20.386646,38.58,23.05,39.78,17.53,48.84,105.6,104.55,100.73,50.29,72.246391,404.91,301.5,280.62,172.12,128.6,46.949097,75.83,162.09,13.107167,11.61,35.295197,45.02,9.95,140.015141,270.49,305.02
2019-02-11,3.66125,42.3575,54.7505,55.106,27.572,20.855979,38.58,22.96,39.9,17.592,48.77,105.62,104.76,101.75,50.83,72.382048,403.95,300.04,281.47,170.93,128.93,48.001982,75.63,163.84,13.406102,11.53,34.70581,44.65,9.94,139.892659,270.65,305.62
2019-02-12,3.77925,42.7225,56.0685,56.379,27.939,20.787313,40.4,22.82,40.69,17.925,50.01,107.2,106.44,104.06,51.66,73.125215,410.72,304.11,284.08,172.76,132.67,47.76269,76.67,170.09,13.735698,11.49,35.71079,45.39,9.98,141.663929,274.12,311.68
2019-02-13,3.822,42.545,56.008,56.4315,28.132,20.544646,41.68,22.85,40.85,18.101,50.47,107.88,107.15,104.42,51.59,73.384733,410.58,304.42,283.3,173.48,133.1,49.629168,77.67,171.37,13.712703,12.29,36.035709,45.74,9.93,142.719154,274.98,312.12
2019-02-14,3.86325,42.7,56.0835,56.46,28.15,20.251313,42.23,23.13,40.71,18.133,50.81,107.14,106.97,104.49,51.57,73.213687,409.82,301.0,280.6,172.1,132.62,48.04984,77.2,169.07,13.406102,12.16,36.25484,45.77,9.89,141.814676,274.37,309.85
2019-02-15,3.9335,42.605,55.6825,55.9815,28.193,20.525313,41.99,23.68,39.1,18.109,51.66,108.19,107.57,105.74,51.98,75.354714,417.97,307.23,286.98,175.24,136.2,48.289132,78.73,173.66,13.452093,12.28,36.005484,45.71,9.89,144.452738,277.39,313.18
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.03
2019-02-19,3.916,42.7325,55.928,56.3255,28.166,20.37598,41.96,23.95,39.3,18.031,51.4,108.26,107.28,104.22,52.01,75.873751,416.26,305.18,287.35,174.78,135.8,48.480566,78.8,173.33,13.843008,13.09,36.269952,45.89,9.89,144.415051,277.84,316.64
2019-02-20,3.96375,43.0075,55.69,56.0295,28.342,20.170646,42.21,23.95,39.0,18.221,51.39,112.87,107.94,106.82,52.45,75.74989,421.55,307.2,288.22,174.45,140.31,48.336991,79.72,175.34,14.095953,13.35,36.617539,45.89,9.9,145.639866,278.44,324.4
